track_id,Name,ai_length,ai_indoor,ai_outdoor,reasoning
284,Kartbahn GRIP,,False,True,"Track length and multilevel status are not mentioned in either the website content or customer reviews. 'Is_indoor' and 'is_outdoor' are inferred from customer reviews that explicitly praise 'captivating mechanical karts' and state 'karts are powered by gasoline'. The consistent use of gasoline-powered karts, coupled with the absence of any mention of indoor facilities, weather-independent operation, or special ventilation systems (which would be crucial for indoor gasoline karting and typically highlighted), strongly suggests an outdoor track. There is no information to indicate two separate tracks (indoor and outdoor)."
211,KARTCENTER LANDSBERG,400.0,True,False,"The 'Streckenlayout' subpage of the website explicitly states 'Unsere Indoor-Strecke bietet... eine Streckenlänge von 400 Metern' and 'verläuft dabei auf 2,5 Ebenen. Das Streckenlayout weist dabei einen Höhenunterschied von ca. 3 Metern auf'. The website also frequently mentions 'Hallenfläche' and 'Halle', confirmed by a review mentioning 'enter the hall'. There is no mention of an outdoor track."
630,Circuit International de Karting d’Aunay-les-Bois,1215.0,False,True,"The website's 'La piste' subpage explicitly states 'Le circuit de 1215 m aux normes CIK/FIA', identifying the main track length. The main page refers to it as an 'piste internationale extérieure', confirming it is outdoor and not indoor. The mention of 'multi-niveaux' is specifically for the OUEST PAINTBALL terrain, not the karting track, thus it is not multi-level."
250,Kartbahn Urloffen,,False,True,"Reviews describe the facility as 'a beautiful go-kart track in urloffen, right next to the motorway' and mention it 'hosts the oldtimer winter challenge every january,' strongly indicating an outdoor track. No specific length is provided, but a review notes 'the track itself is quite small and has almost no straight sections,' which suggests a generally flat, compact design, making a multi-level structure unlikely."
1369,Speed Park,,True,False,"Track length is not mentioned in either the website content or customer reviews. The facility is explicitly described as 'indoor' by the website ('INDOOR ACTIVITIES', '5,300 m² complex dedicated to indoor leisure') and confirmed by reviews ('indoor karting'). No information about an outdoor track was found. There is no mention of the track being multi-level in either source, implying it is a single-level track."
767,Kartland,1500.0,False,True,"The website explicitly states: 'Une piste de 1500m au tracé unique dédiée aux licenciés', which is a main adult track. It also mentions '5 pistes outdoor pour tous les niveaux' and 'Circuit de karting outdoor', confirming it is entirely outdoor. The same licensed track is described as having 'son tracé unique et inédit (pont, banking, ...)', where 'pont' signifies a bridge, confirming multi-level aspects. While reviews mention 'how short it is', this is subjective and does not override the explicit website claim of a 1500m track, which is substantial for karting."
1571,Kids Safari,,,,"The provided customer reviews describe an animal safari with a 'tour' and 'train ride' offering 'view of the animals', rather than a karting facility. Consequently, there is no information available in the provided sources regarding the length, indoor/outdoor status, or multilevel nature of a karting track for 'Kids Safari'."
1155,Circuit Espace Plus,,,,"No data available (scrape failed, no reviews)"
772,Karting de Saint-Malo,,,,"The provided website content and customer reviews do not contain specific information regarding the track length, whether the track is indoor or outdoor, or if it is multilevel. The website mentions 'Un tracé unique et rapide' but provides no further precision on these attributes."
232,Cartion,,,,"No data available (scrape failed, no reviews)"
1288,"Speed Zone Flers - Complexe Indoor : Karting électrique, mini golf fluo, Salles de Karaoké, jeux d'arcade",,True,False,"The website title 'Speed Zone Flers - Complexe Indoor : Karting électrique...' explicitly states it is an 'Indoor Complex', confirming it's an indoor facility and implying it's not outdoor. No information regarding track length or if it is multi-level was found in either the website content or customer reviews."
764,Karting Buffo,900.0,True,True,"A review explicitly states 'the cashier was friendly and told us to do the 900-meter run outside.' The website mentions both 'karting indoor ou outdoor' and reviews confirm 'great track, both indoors and outdoors!' No information about a multilevel track was found in either source. Confidence is medium due to the track length coming from a single review, though it's the only specific number available."
408,Sensadrom Indoor E-Kartbahn,320.0,True,False,"The website explicitly states 'SENSADROM – UNSERE 320 M KARTBAHN' and 'Auf unserer rund 320 m langen Kartbahn...'. It is described as 'Indoor E-Kartbahn' and operating 'auf drei Ebenen' (on three levels). Customer reviews confirm the multi-level aspect ('mehrstöckigen Strecke', 'Bahn über 3 Etagen') and do not mention any outdoor track."
939,ClotKart,,False,True,"No specific track length is mentioned. Customer reviews explicitly state 'nice place for outdoor karting' and mention a 'gravel trap', confirming it is an outdoor track with no indication of an indoor track. The website describes the circuit as 'vallonné' (hilly/undulating), which indicates significant elevation changes, thus qualifying it as a multilevel track."
243,F1 motodrom,280.0,True,False,"The website explicitly states 'Bei der Zeitenjagd auf unserer Indoor-Kartbahn... Die 280 Meter lange Strecke' and later reiterates 'Bahnlänge von ca. 280 Meter'. Reviews mention it's a 'short track', which aligns with 280m. No mention of an outdoor or multi-level track in either source."
624,Kart'In,650.0,True,False,"The website explicitly describes 'un circuit indoor époustouflant, s’étendant sur plus de 650 mètres'. It consistently refers to an indoor track and makes no mention of an outdoor track. No features indicating a multilevel design (e.g., ramps, bridges) are described in the website content. Reviews provided no additional information."
883,Circuit Beltoise-Trappes,1700.0,True,True,"The website explicitly states '1 700 m de piste disponibles' for the main asphalt track, which is also used for karting and GT driving. It also mentions a 'Petite piste intérieure' for an indoor track and 'Piste compétition karting' and 'Piste loisir karting' which, along with the main asphalt track, are outdoor. There is no information provided about the track being multilevel."
874,Piste de Karting du Parc,1000.0,False,True,The website explicitly states 'un circuit asphalte d’un kilomètre' which translates to 1000 meters. There is no mention of an indoor track; descriptions like 'terrasse panoramique… une vue imprenable sur tout le circuit !' and 'circuit asphalte' strongly indicate an outdoor facility. There is no information provided about the track being multilevel.
